timeslot;time of day;heatGenerationCoefficientSpaceHeating;temperatureBufferStorage;simulationResult_PVGeneration;simulationResult_RESGeneration;simulationResult_electricalLoad;simulationResult_SurplusPower;simulationResult_costs;Space Heating [W];Electricity [W];thermalDiscomfort;Outside Temperature [C];Price [Cent/kWh];COP (Space Heating);numberOfStarts_HP;HP_isRunning
38;18:30;0.2;21.27;0.0;0.0;6647.95;-6647.95;32.57;24937.8;3648.0;0.23;-4.02;9.8;3.72;0.0;0.0
39;19:00;0.33;21.2;0.0;0.0;8790.11;-8790.11;58.45;24275.0;3793.6;0.3;-3.91;13.3;3.74;0.0;0.0
40;19:30;0.35;21.2;0.0;0.0;10299.76;-10299.76;68.49;20021.0;4983.8;0.3;-3.51;13.3;3.81;0.0;0.0
41;20:00;0.3;21.2;0.0;0.0;10201.02;-10201.02;40.8;17109.6;5753.5;0.3;-3.01;8.0;3.9;0.0;0.0
42;20:30;0.26;21.2;0.0;0.0;10032.41;-10032.41;40.13;15633.3;6073.9;0.3;-2.41;8.0;4.01;0.0;0.0
43;21:00;0.22;21.2;0.0;0.0;8386.79;-8386.79;32.29;13348.3;5080.8;0.3;-1.86;7.7;4.11;0.0;0.0
44;21:30;0.47;21.43;0.0;0.0;9792.06;-9792.06;37.7;10199.0;2683.6;0.07;-1.36;7.7;4.2;0.0;0.0
45;22:00;0.0;21.32;0.0;0.0;1856.43;-1856.43;7.98;9015.8;1856.4;0.18;-0.98;8.6;4.26;0.0;0.0
46;22:30;0.0;21.2;0.0;0.0;2707.69;-2707.69;11.64;9934.3;2707.7;0.3;-0.73;8.6;4.31;0.0;0.0
47;23:00;0.31;21.32;0.0;0.0;7308.58;-7308.58;-13.16;10283.3;2678.1;0.18;-0.48;-3.6;4.35;0.0;0.0
48;23:30;0.2;21.35;0.0;0.0;4706.85;-4706.85;-8.47;10023.5;1706.8;0.15;-0.23;-3.6;4.4;0.0;0.0
